flightNumber,planeRows,planeColumns,totalPassengers,luggagePercentage,doubleExit,passengerID,seatLocation,speedQueue,speedExiting,hasLuggage,luggageLocation,luggagePickupTime
FCF3B7E71,20,4,80,0,false,1c3589a7-bb9b-4f2c-9449-edff09b98563,2_2,2,4,false,,
FCF3B7E71,20,4,80,0,false,90fcce95-8532-4c9f-b0be-3991aa0aa856,2_3,4,2,false,,
FCF3B7E71,20,4,80,0,false,140904d1-a8b6-4163-99ff-cb2483af78f1,2_4,3,4,false,,
FCF3B7E71,20,4,80,0,false,a3f5eb89-d504-4485-a506-876fbec05df4,3_1,2,4,false,,
FCF3B7E71,20,4,80,0,false,a4cc01fc-116c-4761-8bcf-28278afa222c,3_2,1,2,false,,
FCF3B7E71,20,4,80,0,false,0c394622-3fe9-4d98-8780-a0a21441f2c9,3_3,2,3,false,,
FCF3B7E71,20,4,80,0,false,92fdd972-5b1b-47ad-a3d1-61395e423924,3_4,3,3,false,,
FCF3B7E71,20,4,80,0,false,f65b6d75-de61-4f62-80a5-cc7e164d5d79,4_1,1,2,false,,
FCF3B7E71,20,4,80,0,false,a363c6b3-3f63-44a4-be3a-393d9718aaa7,4_2,2,4,false,,
FCF3B7E71,20,4,80,0,false,f4c9f6c6-8df2-4d80-b21a-ba8372bf3403,4_3,2,3,false,,
FCF3B7E71,20,4,80,0,false,f9ba4d4d-66fd-4080-a0d5-29893effc47c,4_4,3,2,false,,
FCF3B7E71,20,4,80,0,false,2c7312bc-bdc3-43dd-990a-96c8a5a8cd07,5_1,2,2,false,,
FCF3B7E71,20,4,80,0,false,cee0c60e-7dee-43f4-a1f6-b53451a98338,5_2,1,2,false,,
FCF3B7E71,20,4,80,0,false,19a50c29-e2eb-413a-8388-36f99f6ab07e,5_3,4,3,false,,
FCF3B7E71,20,4,80,0,false,f38ed1a3-be6e-4553-92d5-2f06073f9e78,5_4,4,2,false,,
FCF3B7E71,20,4,80,0,false,584ab0cc-6b17-4769-b29a-273bc9932e64,6_1,4,3,false,,
FCF3B7E71,20,4,80,0,false,f7b7c3e5-015b-4ffb-a26c-2d200fe05173,6_2,4,2,false,,
FCF3B7E71,20,4,80,0,false,b49bd4a6-1375-47a5-9d5c-6edc5860f7ec,6_3,2,2,false,,
FCF3B7E71,20,4,80,0,false,c2b1709f-9c0b-4a22-a0da-8c1de1ad85f3,6_4,2,3,false,,
FCF3B7E71,20,4,80,0,false,e6213bee-0b37-4803-b32d-0c6a73f0c67d,7_1,2,4,false,,
FCF3B7E71,20,4,80,0,false,416447d2-2bb4-4c8e-98a2-05a9d6865843,7_2,3,3,false,,
FCF3B7E71,20,4,80,0,false,7cc2024f-3768-4584-877c-dd992bfbe559,7_3,3,4,false,,
FCF3B7E71,20,4,80,0,false,1563d507-4a76-406a-9687-0b63ab5831ca,7_4,1,4,false,,
FCF3B7E71,20,4,80,0,false,d8dc60de-e941-42c7-a557-63e4515b7430,8_1,4,2,false,,
FCF3B7E71,20,4,80,0,false,8d1873eb-47e3-4f1c-a7cf-80f3c57bffe1,8_2,4,2,false,,
FCF3B7E71,20,4,80,0,false,91e776b2-3508-4e0d-9a7c-9ad4ba822f99,8_3,1,2,false,,
FCF3B7E71,20,4,80,0,false,6cf51818-934c-4230-b62a-d385653846d4,8_4,3,3,false,,
FCF3B7E71,20,4,80,0,false,c7e83e80-9e39-483e-92de-8f2e99e5b446,9_1,4,2,false,,
FCF3B7E71,20,4,80,0,false,5273041a-feb8-4fd7-b19f-8d49840f2eb9,9_2,3,4,false,,
FCF3B7E71,20,4,80,0,false,05a88c71-0189-44c8-94ec-6a1e6ba3e4f5,9_3,1,3,false,,
FCF3B7E71,20,4,80,0,false,e828d7b5-1700-4d05-8dbc-42819be39cc4,9_4,2,3,false,,
FCF3B7E71,20,4,80,0,false,a63a2eca-e5dd-4ca7-b542-7fd04e21de40,10_1,3,2,false,,
FCF3B7E71,20,4,80,0,false,c8c8ed0b-944c-444d-94b6-cf8366f90a2b,10_2,1,3,false,,
FCF3B7E71,20,4,80,0,false,70f2ecdb-5905-47b9-bdd9-e1d440573dcf,10_3,4,2,false,,
FCF3B7E71,20,4,80,0,false,bbef3ebe-00c3-4054-a8e9-6ae22c638cc1,10_4,4,3,false,,
FCF3B7E71,20,4,80,0,false,3b31bb30-0b50-494e-b794-5a95330902a5,11_1,2,3,false,,
FCF3B7E71,20,4,80,0,false,a6aa5cec-58ff-4e48-af4d-c6dfbb117ee2,11_2,2,4,false,,
FCF3B7E71,20,4,80,0,false,b09eefe0-0aaa-4bf7-87f0-98b662c88b93,11_3,4,2,false,,
FCF3B7E71,20,4,80,0,false,b8f0e3cb-1fec-4c16-8d8f-241633928da9,11_4,1,4,false,,
FCF3B7E71,20,4,80,0,false,a40a1697-98ff-4675-810b-2b174edb1eb4,12_1,4,3,false,,
FCF3B7E71,20,4,80,0,false,e943c328-a6a4-40f0-9846-0cd9c2f2b310,12_2,1,4,false,,
FCF3B7E71,20,4,80,0,false,2e2c3e0d-69fd-40ef-9c70-892775b1bc75,12_3,4,2,false,,
FCF3B7E71,20,4,80,0,false,94d7c633-a744-4dcc-9ecd-9162eca1c24c,12_4,2,3,false,,
FCF3B7E71,20,4,80,0,false,08914599-2f2e-4d55-b6f0-9485568cd83e,13_1,3,4,false,,
FCF3B7E71,20,4,80,0,false,463315ac-4217-42e1-8c38-5b1959b0e765,13_2,4,4,false,,
FCF3B7E71,20,4,80,0,false,0fcf7cd7-feb1-4bbc-bb72-4d412d05651b,13_3,3,4,false,,
FCF3B7E71,20,4,80,0,false,2b7d54eb-1b93-4211-912e-c73df972c82c,13_4,4,2,false,,
FCF3B7E71,20,4,80,0,false,7637f5ca-c872-49a5-bab8-d2547026f99d,14_1,3,3,false,,
FCF3B7E71,20,4,80,0,false,e2055992-bbee-455d-8c0b-0aa946232b1a,14_2,2,3,false,,
FCF3B7E71,20,4,80,0,false,9467acc2-d1d4-4e56-8e97-1ee489335c34,14_3,1,2,false,,
FCF3B7E71,20,4,80,0,false,5b67af71-5ca3-4794-92ad-664a2bb8ec5e,14_4,3,4,false,,
FCF3B7E71,20,4,80,0,false,dd100829-1aef-47c5-b1dc-0386cdbca44d,15_1,4,3,false,,
FCF3B7E71,20,4,80,0,false,f8991005-930d-48f4-86b9-c4152ba5f3e3,15_2,4,2,false,,
FCF3B7E71,20,4,80,0,false,12e70371-e1cf-4b37-8199-a0315ce48803,15_3,2,3,false,,
FCF3B7E71,20,4,80,0,false,0f041ca8-3223-40b0-91c1-4026184c5dfd,15_4,2,3,false,,
FCF3B7E71,20,4,80,0,false,f850fe5c-f4fc-43e3-9eb6-b0e5a8340f8a,16_1,3,3,false,,
FCF3B7E71,20,4,80,0,false,28c250b7-1546-42a0-b3bf-62d3db53ed8d,16_2,1,2,false,,
FCF3B7E71,20,4,80,0,false,aa82ba64-b457-4ac1-b268-84876677318e,16_3,1,4,false,,
FCF3B7E71,20,4,80,0,false,919432fd-b2f4-463a-bb32-8e8081287f4c,16_4,1,4,false,,
FCF3B7E71,20,4,80,0,false,99bf239a-9873-4958-b79b-4571780fd544,17_1,3,3,false,,
FCF3B7E71,20,4,80,0,false,310549d8-331a-4c6f-95ee-aa06fa123139,17_2,4,3,false,,
FCF3B7E71,20,4,80,0,false,769eed27-516d-4aba-89f8-a012958d9a0a,17_3,1,3,false,,
FCF3B7E71,20,4,80,0,false,5cc5f094-f63c-44a8-bf45-ed92e8f09ee1,17_4,4,2,false,,
FCF3B7E71,20,4,80,0,false,23b06a52-4217-4210-b403-d5fb8b34dc87,18_1,2,2,false,,
FCF3B7E71,20,4,80,0,false,8e6a237b-4b71-4422-b460-39a2adec2cc6,18_2,3,4,false,,
FCF3B7E71,20,4,80,0,false,77fdeefe-f94f-4178-88ab-bfb5e74e8e2b,18_3,3,2,false,,
FCF3B7E71,20,4,80,0,false,834f4a18-eeb8-44bf-90c3-2b967fb71912,18_4,1,2,false,,
FCF3B7E71,20,4,80,0,false,18b4cd09-898f-4069-9e39-3b02ee9d2c31,19_1,3,4,false,,
FCF3B7E71,20,4,80,0,false,9b6293f6-263c-44a6-915a-7f5f043ed826,19_2,1,2,false,,
FCF3B7E71,20,4,80,0,false,34c2a02a-a0df-4780-a4ab-5a776033dce0,19_3,4,4,false,,
FCF3B7E71,20,4,80,0,false,e7230101-6622-47aa-a0e5-fa1341cffb64,19_4,3,4,false,,
FCF3B7E71,20,4,80,0,false,03a6980e-14c6-49f5-9622-f4a5064fd74d,20_1,1,3,false,,
FCF3B7E71,20,4,80,0,false,cf445b8c-0391-48c1-afa6-cf451750bfca,20_2,4,3,false,,
FCF3B7E71,20,4,80,0,false,b04acac3-7d9e-4a7c-b1bb-6bbd7d79defb,20_3,3,3,false,,
FCF3B7E71,20,4,80,0,false,33e71f82-b799-4b96-8ecf-49b29967f323,20_4,4,2,false,,
F01EA8A80,20,4,80,0,false,b5e20a57-0027-48a1-b8a0-c438272dc12a,1_1,2,3,false,,
F01EA8A80,20,4,80,0,false,258ed289-6c33-4d8c-a982-5dd441a121a0,1_2,4,3,false,,
F01EA8A80,20,4,80,0,false,62723483-60db-44da-a7ce-2e046f4c8072,1_3,1,4,false,,
F01EA8A80,20,4,80,0,false,fd7f5251-1c55-4ac2-8e7c-a7fefcc139fd,1_4,4,3,false,,
F01EA8A80,20,4,80,0,false,297e1ba5-3cc3-42d9-8654-88972fae00cb,2_1,1,4,false,,
F01EA8A80,20,4,80,0,false,8b61336f-66b5-45a5-83e7-f7b91741798d,2_2,2,4,false,,
F01EA8A80,20,4,80,0,false,82f93303-dae3-4271-8426-3bf79471ff0f,2_3,2,3,false,,
F01EA8A80,20,4,80,0,false,403747c1-623a-4e71-97ea-960744805323,2_4,2,3,false,,
F01EA8A80,20,4,80,0,false,9f66a95b-58df-460f-9862-a1391488b90a,3_1,1,4,false,,
F01EA8A80,20,4,80,0,false,889ed3da-01cc-4c63-827d-0aa6971ebc19,3_2,4,3,false,,
F01EA8A80,20,4,80,0,false,56d95759-e5fd-466e-9ce3-7eca6d843f3a,3_3,4,3,false,,
F01EA8A80,20,4,80,0,false,24ac5e83-1d68-4b3f-984c-096328ceff97,3_4,4,3,false,,
F01EA8A80,20,4,80,0,false,6defab19-9df4-4fb2-a0c8-4380d9f40079,4_1,3,3,false,,
F01EA8A80,20,4,80,0,false,bf84b8ee-a284-4926-b650-696a2b96fc6f,4_2,4,2,false,,
F01EA8A80,20,4,80,0,false,f55071e2-3642-4398-8e81-fe4736aebadf,4_3,2,3,false,,
F01EA8A80,20,4,80,0,false,5d0d5c98-91c3-4c15-a292-7a86482f1238,4_4,3,3,false,,
F01EA8A80,20,4,80,0,false,79a3bda0-492f-4f8a-a832-eb3e80102440,5_1,2,2,false,,
F01EA8A80,20,4,80,0,false,95f43190-d056-4c9a-b784-22cf7172e8f9,5_2,4,3,false,,
F01EA8A80,20,4,80,0,false,16ee2734-19fd-4c92-a271-9ef78b32d263,5_3,2,2,false,,
F01EA8A80,20,4,80,0,false,cf0f33e7-cb42-473f-9362-347dc77bc491,5_4,1,3,false,,
F01EA8A80,20,4,80,0,false,6fe070e2-b236-490b-b4b1-120080d2e430,6_1,4,2,false,,
F01EA8A80,20,4,80,0,false,79688840-ed18-4a95-a663-227b06fe7e62,6_2,3,3,false,,
F01EA8A80,20,4,80,0,false,70d299ab-6a26-45cd-b732-1e6f757ffa16,6_3,1,3,false,,
F01EA8A80,20,4,80,0,false,9694572b-6155-4870-a721-dbc6f386542a,6_4,4,3,false,,
F01EA8A80,20,4,80,0,false,5b4f17cf-ce02-432f-8a55-89eed2826718,7_1,3,4,false,,
F01EA8A80,20,4,80,0,false,7892d725-7f0b-43f4-97b6-fa6d111c2022,7_2,1,2,false,,
F01EA8A80,20,4,80,0,false,94f7e719-c51c-47cc-8544-cfe2b413c666,7_3,2,2,false,,
F01EA8A80,20,4,80,0,false,22b747e3-9dcc-4d42-a709-4188d714d0cb,7_4,4,2,false,,
F01EA8A80,20,4,80,0,false,e663b2ed-fbb2-465c-82c4-d7094d6d2f80,8_1,1,2,false,,
F01EA8A80,20,4,80,0,false,a085c952-3ddb-47ec-9fd1-31bf23c40284,8_2,3,4,false,,
F01EA8A80,20,4,80,0,false,14fb8ae5-e672-4468-a540-5c0987405524,8_3,3,4,false,,
F01EA8A80,20,4,80,0,false,7394a44e-584f-4ec2-a11f-d34d04a30be7,8_4,3,2,false,,
F01EA8A80,20,4,80,0,false,fe10bd45-0bbc-4f3a-8463-a276b2882c5e,9_1,1,2,false,,
F01EA8A80,20,4,80,0,false,aa549b72-3d13-4993-b0fa-576f0939ebfc,9_2,2,2,false,,
F01EA8A80,20,4,80,0,false,8f0b2e9c-449a-44de-a671-ae3eefd25c58,9_3,3,2,false,,
F01EA8A80,20,4,80,0,false,c45c5876-3b47-4265-a9ee-055a205c0594,9_4,4,3,false,,
F01EA8A80,20,4,80,0,false,2b0fed2e-a21a-4c62-8fed-afceec79b0b8,10_1,4,4,false,,
F01EA8A80,20,4,80,0,false,f8b7c1da-2b77-465f-8238-5378c49130d2,10_2,2,4,false,,
F01EA8A80,20,4,80,0,false,a5c86339-ed07-4e29-a19c-563b02f508ba,10_3,1,4,false,,
F01EA8A80,20,4,80,0,false,e06d0584-7717-4e68-9e2f-e1cd707bff34,10_4,1,2,false,,
F01EA8A80,20,4,80,0,false,994a006c-fcd3-4a58-b0cd-21324207db39,11_1,1,4,false,,
F01EA8A80,20,4,80,0,false,f8e21e7c-1c9a-492a-ad15-9c6a8c1f9bb8,11_2,2,3,false,,
F01EA8A80,20,4,80,0,false,c0ce823b-5d3b-4631-a3c1-2be8af44a717,11_3,4,3,false,,
F01EA8A80,20,4,80,0,false,b997d515-0dd3-4778-8848-7d81166277c4,11_4,3,2,false,,
F01EA8A80,20,4,80,0,false,533095e3-e562-48c3-9809-e0ccf8074004,12_1,3,3,false,,
F01EA8A80,20,4,80,0,false,b18a8746-4640-4cd4-9392-19624ac7f916,12_2,2,4,false,,
F01EA8A80,20,4,80,0,false,5b4e28d1-e8de-4f0f-a883-3b6924671506,12_3,3,4,false,,
F01EA8A80,20,4,80,0,false,fa4669af-6feb-4e05-98fc-d4cb73d6ca4a,12_4,4,4,false,,
F01EA8A80,20,4,80,0,false,241f1a49-e3d3-4351-9324-02d9af3b613e,13_1,2,4,false,,
F01EA8A80,20,4,80,0,false,4f77751b-8acb-46e4-9bc1-dc52eadda8f5,13_2,3,4,false,,
F01EA8A80,20,4,80,0,false,d7f8f637-b56e-45e3-a3ca-e4da1fbe4029,13_3,4,4,false,,
F01EA8A80,20,4,80,0,false,d5d4eed3-4329-4da2-ae50-5a6730f58366,13_4,3,3,false,,
F01EA8A80,20,4,80,0,false,d19be8ec-e49e-40e2-92a5-da6951fd7ca6,14_1,2,3,false,,
F01EA8A80,20,4,80,0,false,0b3135c8-10e6-455c-bd78-d2b5f304af7a,14_2,3,3,false,,
F01EA8A80,20,4,80,0,false,f2f15384-7e9b-4e1c-8341-375ad185ad0f,14_3,4,3,false,,
F01EA8A80,20,4,80,0,false,8ad8069c-c048-43c7-8639-0b8e6d24adec,14_4,4,2,false,,
F01EA8A80,20,4,80,0,false,48ce15e6-0ad7-44a7-b4fe-ad1a709e6dcd,15_1,2,4,false,,
F01EA8A80,20,4,80,0,false,26a217da-117c-43d0-9451-b1e6d770e99c,15_2,4,2,false,,
F01EA8A80,20,4,80,0,false,4ac8820b-a6ce-420a-8d15-dfb2e5572ad4,15_3,2,2,false,,
F01EA8A80,20,4,80,0,false,ff917ce3-1a9a-4e9f-b373-adf8561f1211,15_4,4,3,false,,
F01EA8A80,20,4,80,0,false,d9fb2751-040a-42e9-8f61-f5be85ad8089,16_1,1,3,false,,
F01EA8A80,20,4,80,0,false,4e449bc8-66bb-44eb-85a9-88c1564698bd,16_2,1,3,false,,
F01EA8A80,20,4,80,0,false,41dfa60d-2175-4313-a27d-dd069beb831d,16_3,1,3,false,,
F01EA8A80,20,4,80,0,false,7f77c53c-48ab-4f05-8c5d-48e351ac3c53,16_4,4,3,false,,
F01EA8A80,20,4,80,0,false,6cd0bcab-41d3-44c5-a6b6-5ec001e2ffe6,17_1,3,2,false,,
F01EA8A80,20,4,80,0,false,a2b4bdaa-c4fd-44ea-b206-d8c42c12a550,17_2,2,3,false,,
F01EA8A80,20,4,80,0,false,c438ba4a-cb56-4f80-8286-0523e71a1bcd,17_3,4,2,false,,
F01EA8A80,20,4,80,0,false,2f649c39-7230-46a4-baaa-44008526f913,17_4,4,4,false,,
F01EA8A80,20,4,80,0,false,0b640c57-9ee7-45fd-8ce2-42433533e833,18_1,3,2,false,,
F01EA8A80,20,4,80,0,false,caa4b316-20f7-4ce5-bdf1-901de69f99e7,18_2,1,3,false,,
F01EA8A80,20,4,80,0,false,747a0c56-ab97-4552-9670-877ac46e025f,18_3,2,2,false,,
F01EA8A80,20,4,80,0,false,d997cdff-2557-4e30-b0b2-17ab09b6d80e,18_4,4,2,false,,
F01EA8A80,20,4,80,0,false,51db067e-6cf9-44e4-a9ee-6a4865840736,19_1,1,2,false,,
F01EA8A80,20,4,80,0,false,eff48e04-6687-4860-86d1-4b5bd64d5bcf,19_2,4,2,false,,
F01EA8A80,20,4,80,0,false,ab700246-ec79-4206-aa80-ee0b8674ddc6,19_3,3,4,false,,
F01EA8A80,20,4,80,0,false,e0666b5b-69e7-453f-b444-ed92ca4578f6,19_4,2,3,false,,
F01EA8A80,20,4,80,0,false,251f308c-007f-418d-8a0e-c8beb2215d74,20_1,3,3,false,,
F01EA8A80,20,4,80,0,false,d23f088b-c603-4bac-8c36-d04f9f7148f0,20_2,4,2,false,,
F01EA8A80,20,4,80,0,false,03d90f24-6eee-4bf7-8f1d-6b91d745a9f4,20_3,2,2,false,,
F01EA8A80,20,4,80,0,false,fc681270-fb23-4658-b7aa-0395057d8dc5,20_4,4,4,false,,
F73AED8BE,20,4,80,0,false,38991d60-7aa0-49e3-923d-9694816eec6e,1_1,2,3,false,,
F73AED8BE,20,4,80,0,false,0e19d44b-0c04-460e-b3d6-53b7b0626315,1_2,1,3,false,,
F73AED8BE,20,4,80,0,false,f4316924-2dfd-42ec-a3f9-5d50523da09f,1_3,3,3,false,,
F73AED8BE,20,4,80,0,false,5ec6b7ec-204d-46c7-b258-ea81099d0fd6,1_4,2,3,false,,
F73AED8BE,20,4,80,0,false,6ac89683-5a56-42d9-879d-d361210905a2,2_1,2,3,false,,
F73AED8BE,20,4,80,0,false,7a77b68f-c550-40ea-b6b1-0054f3dbeb53,2_2,3,2,false,,
F73AED8BE,20,4,80,0,false,b5ad6e41-b015-4532-8bb1-7a82206d6a3d,2_3,2,2,false,,
F73AED8BE,20,4,80,0,false,fe1f5d4b-ba80-4f62-b74f-d29aa99c7229,2_4,3,3,false,,
F73AED8BE,20,4,80,0,false,62c6c601-aff8-488d-baa6-f9d8e66ea1ee,3_1,2,2,false,,
F73AED8BE,20,4,80,0,false,ba3de7d0-ff3e-4be6-a5ae-787e37894077,3_2,2,2,false,,
F73AED8BE,20,4,80,0,false,9cc6eef5-e0d8-48b5-ae65-9bd1f87f40bf,3_3,2,3,false,,
F73AED8BE,20,4,80,0,false,5a94c523-b163-478e-a6c3-f83dfb235073,3_4,2,2,false,,
F73AED8BE,20,4,80,0,false,16cf9114-0501-4d16-898e-80b89d08678a,4_1,3,4,false,,
F73AED8BE,20,4,80,0,false,0039a241-6a5e-4a65-a9b0-ad509fe9c33b,4_2,1,3,false,,
F73AED8BE,20,4,80,0,false,886a9fb9-94e0-4e56-9265-24c90c3bddc5,4_3,3,2,false,,
F73AED8BE,20,4,80,0,false,73bc899d-7c45-4535-a182-c90262307bed,4_4,1,3,false,,
F73AED8BE,20,4,80,0,false,a0e95deb-df2b-4a8d-b20a-515b28fecc31,5_1,1,4,false,,
F73AED8BE,20,4,80,0,false,ddad5f97-de63-4a0a-b4de-8a6ea3cc4c92,5_2,2,2,false,,
F73AED8BE,20,4,80,0,false,8aae251e-6aa2-4005-8814-d67a9f38b140,5_3,1,4,false,,
F73AED8BE,20,4,80,0,false,c691225c-8e52-40b5-8f93-e7012562b330,5_4,3,2,false,,
F73AED8BE,20,4,80,0,false,02077833-405d-4c23-a906-65e71331fa8a,6_1,1,4,false,,
F73AED8BE,20,4,80,0,false,9ee36c1d-6dd3-4349-8441-35531809001c,6_2,2,2,false,,
F73AED8BE,20,4,80,0,false,feadfb64-689d-4bf0-a42a-cebe306f09da,6_3,3,2,false,,
F73AED8BE,20,4,80,0,false,a09fad3b-e82f-479c-9cc9-cec8e585c3af,6_4,2,2,false,,
F73AED8BE,20,4,80,0,false,c7d47f2b-7d54-4869-9481-6b79cc63d12e,7_1,1,3,false,,
F73AED8BE,20,4,80,0,false,633060b8-f246-4fbf-a9db-2c7c2ef39410,7_2,2,2,false,,
F73AED8BE,20,4,80,0,false,31bd12c3-73aa-4309-bce8-f6a381b4656e,7_3,3,3,false,,
F73AED8BE,20,4,80,0,false,bc878de7-481c-42b4-87c0-20dcc464f067,7_4,1,2,false,,
F73AED8BE,20,4,80,0,false,b9c3cd43-69c1-4ea1-96ea-7b6ca0e393d2,8_1,2,2,false,,
F73AED8BE,20,4,80,0,false,f38a2534-54ae-459b-8353-70a1c5413d03,8_2,2,2,false,,
F73AED8BE,20,4,80,0,false,8ed77d78-a7cf-44c7-9b6c-737338850e0f,8_3,2,2,false,,
F73AED8BE,20,4,80,0,false,db2be240-f549-4af4-bff6-a1511df725ef,8_4,3,2,false,,
F73AED8BE,20,4,80,0,false,cf28385e-7e47-4e32-b5a6-53f2740d7fcc,9_1,1,3,false,,
F73AED8BE,20,4,80,0,false,7726fb80-3eea-47e0-a53e-7c1b90458a98,9_2,2,4,false,,
F73AED8BE,20,4,80,0,false,13998781-85d4-4c7f-b33d-976d142af741,9_3,2,3,false,,
F73AED8BE,20,4,80,0,false,99062ee5-3bf0-4c15-a4dd-a5e6cef8dcc2,9_4,4,2,false,,
F73AED8BE,20,4,80,0,false,29c9a386-3118-4ce6-93ca-6db5e01659aa,10_1,1,3,false,,
F73AED8BE,20,4,80,0,false,4530065c-2a8e-42c1-8f63-5560db5de989,10_2,4,2,false,,
F73AED8BE,20,4,80,0,false,2e3cbc6b-814c-4f21-ac9b-5f5b2ff0b3a0,10_3,4,2,false,,
F73AED8BE,20,4,80,0,false,5009be72-ef92-439d-8b0b-024ccc5a5f24,10_4,1,2,false,,
F73AED8BE,20,4,80,0,false,5c1c0849-69e8-46a0-8591-a4a360e4cf9a,11_1,1,4,false,,
F73AED8BE,20,4,80,0,false,31538494-918c-4b78-aec6-411bc300aa26,11_2,4,2,false,,
F73AED8BE,20,4,80,0,false,2c09caa6-245e-440d-8c32-60578e07e83e,11_3,3,2,false,,
F73AED8BE,20,4,80,0,false,0fa3f103-9327-488b-8d05-9bb0bb037e29,11_4,1,3,false,,
F73AED8BE,20,4,80,0,false,eb79995d-900f-440c-908a-cbc8bb7ec847,12_1,4,3,false,,
F73AED8BE,20,4,80,0,false,35f0c9a5-2bc8-4d18-866b-283c7d5a5f99,12_2,4,4,false,,
F73AED8BE,20,4,80,0,false,4f7fa9bc-075a-480f-93f1-4fa80e5b855d,12_3,1,3,false,,
F73AED8BE,20,4,80,0,false,c4a8655f-4f72-4a35-a39d-0e94184d30f2,12_4,3,3,false,,
F73AED8BE,20,4,80,0,false,44fc3e39-a7c3-47a8-99e4-2ae6a4f7ad6c,13_1,1,4,false,,
F73AED8BE,20,4,80,0,false,a5e31023-7629-4632-87e4-f2076a53b0d7,13_2,1,2,false,,
F73AED8BE,20,4,80,0,false,09ef529a-1d22-47ae-b826-d29c20b19cbb,13_3,3,2,false,,
F73AED8BE,20,4,80,0,false,e21acf30-57ef-48a6-b567-ca25400b8280,13_4,1,4,false,,
F73AED8BE,20,4,80,0,false,d8be2920-2667-4ff8-b957-fb9b27f3a1a5,14_1,2,2,false,,
F73AED8BE,20,4,80,0,false,ce712576-c7fb-4147-9037-7245d387c67b,14_2,3,4,false,,
F73AED8BE,20,4,80,0,false,df9c3cfe-6ccc-4637-8979-3045b912c7f2,14_3,1,3,false,,
F73AED8BE,20,4,80,0,false,0e130c25-319e-4687-bb10-b16b8c6fbee0,14_4,4,4,false,,
F73AED8BE,20,4,80,0,false,a59865b7-8257-4186-b1f8-66ed07c19c99,15_1,1,2,false,,
F73AED8BE,20,4,80,0,false,4d8d846c-12c5-4d75-99e9-503185c00b15,15_2,2,3,false,,
F73AED8BE,20,4,80,0,false,31088d8b-bc22-41da-b0d5-923271655128,15_3,3,2,false,,
F73AED8BE,20,4,80,0,false,f8ada848-fe06-4eb9-8fbd-59db0ef704f9,15_4,2,4,false,,
F73AED8BE,20,4,80,0,false,47359cbf-be08-49ac-9698-84ae1f6fb6d0,16_1,1,3,false,,
F73AED8BE,20,4,80,0,false,111829a7-dcb1-420d-aced-f4e4a5ed9175,16_2,4,3,false,,
F73AED8BE,20,4,80,0,false,46fd6ee1-915f-4117-b332-3458094d2da6,16_3,1,4,false,,
F73AED8BE,20,4,80,0,false,e01abc7a-3402-4aff-8188-83e0195e21f3,16_4,2,2,false,,
F73AED8BE,20,4,80,0,false,1868250a-46d5-460e-b1f2-925e3afa66fd,17_1,4,4,false,,
F73AED8BE,20,4,80,0,false,92b73ae8-7d1b-47d2-b5d5-3a9ec0c87226,17_2,2,3,false,,
F73AED8BE,20,4,80,0,false,424e40cc-8f47-4e17-84ce-9a70df60bf2f,17_3,3,2,false,,
F73AED8BE,20,4,80,0,false,ef38b79e-47aa-49b2-8c39-f9f7cf746334,17_4,2,2,false,,
F73AED8BE,20,4,80,0,false,7b256461-e67d-4a36-aa0f-43fcc9dc160a,18_1,1,4,false,,
F73AED8BE,20,4,80,0,false,7f844024-dddd-4a35-83d6-87d55a44bab4,18_2,3,2,false,,
F73AED8BE,20,4,80,0,false,ee6febc6-b091-4dcf-b154-e0675c2a3105,18_3,4,3,false,,
F73AED8BE,20,4,80,0,false,19df9d9c-43d4-4465-b20f-1213c064a718,18_4,2,4,false,,
F73AED8BE,20,4,80,0,false,b7b806a3-87d2-4a46-8e53-ff5ce247a4c0,19_1,4,4,false,,
F73AED8BE,20,4,80,0,false,6b6f14e5-4acf-4613-aba4-a9c1287956ba,19_2,4,3,false,,
F73AED8BE,20,4,80,0,false,17df32b4-1a0f-4346-90a8-dd23db246b79,19_3,2,4,false,,
F73AED8BE,20,4,80,0,false,9d174e63-bbd2-4e4f-ad70-eddf77daa0aa,19_4,1,3,false,,
F73AED8BE,20,4,80,0,false,29009a8b-88a7-4521-b452-e87ee3828266,20_1,2,4,false,,
F73AED8BE,20,4,80,0,false,dc94d271-9bfd-4888-a820-4f096e11089d,20_2,2,2,false,,
F73AED8BE,20,4,80,0,false,18ce1071-d731-4520-a157-0eb0ac22feb0,20_3,1,3,false,,
F73AED8BE,20,4,80,0,false,7928b510-7695-4e72-9663-6a328ccab393,20_4,1,4,false,,
FE7799AE2,20,4,80,0,false,9a4b86ba-6f5f-4eb9-8e3f-88803e0364c9,1_1,1,3,false,,
FE7799AE2,20,4,80,0,false,bbf8c415-e21a-488c-9a14-d0f608bed01d,1_2,1,2,false,,
FE7799AE2,20,4,80,0,false,ca0f3224-26c6-4e26-bd6e-b845c6b82f45,1_3,4,2,false,,
FE7799AE2,20,4,80,0,false,57af1187-b044-4687-a170-a80e66d30f8d,1_4,3,2,false,,
FE7799AE2,20,4,80,0,false,464c9372-9f1d-4364-a7cd-d693c1a678c4,2_1,1,3,false,,
FE7799AE2,20,4,80,0,false,1ac42ecb-3767-49b5-98b9-af5a30d96e66,2_2,1,3,false,,
FE7799AE2,20,4,80,0,false,00b4f9a0-0821-4c5a-9867-feba2727d49a,2_3,4,2,false,,
